"Test.Date","County","New.Positives","Cumulative.Number.of.Positives","Total.Number.of.Tests.Performed","Cumulative.Number.of.Tests.Performed","Percent.Change","Three.Day.Average","Three.Day.Change","Three.Day.Percentage","Last.28.Days","Last.14.Days","Last.7.Days","Last.7.Days.Mean","Positive.Per.100000","Percent.Positive","Total.Percent.Positive","Three.Day.Percent.Positive","Percent.Change.Tests","Three.Day.Average.Tests","Three.Day.Change.Tests","Three.Day.Percentage.Tests","Last.28.Days.Tests","Last.14.Days.Tests","Last.7.Days.Tests","Roll.Last.7.Days.Cases","Roll.Last.7.Days.Tests","Roll.Percent.Positive.7.days"
2020-04-01,"Onondaga",17,234,191,3616,8,215,82,30,234,229,151,21.5714285714286,4.68406450236002,0.0890052356020942,0.064712389380531,0.109533468559838,8,3434.33333333333,493,16,3616,3389,1982,21.5714285714286,283.142857142857,7.61856710393542
2020-04-02,"Onondaga",18,252,195,3811,8,234.333333333333,72,30,252,244,137,19.5714285714286,4.2497803763134,0.0923076923076923,0.0661243768039885,0.105646630236794,8,3617.33333333333,549,17,3811,3524,1733,19.5714285714286,247.571428571429,7.90536641661858
2020-04-03,"Onondaga",10,262,221,4032,4,249.333333333333,68,21,262,245,133,19,4.12569919744293,0.0452488687782805,0.0649801587301587,0.0741350906095552,4,3819.66666666667,607,18,4032,3612,1602,19,228.857142857143,8.30212234706617
2020-04-04,"Onondaga",6,268,131,4163,2,260.666666666667,51,15,268,239,116,16.5714285714286,3.59835418724346,0.0458015267175573,0.0643766514532789,0.0621572212065814,2,4002,547,15,4163,3586,1246,16.5714285714286,178,9.30979133226324
2020-04-05,"Onondaga",3,271,89,4252,1,267,37,8,271,219,91,13,2.82284681930306,0.0337078651685393,0.0637347130761994,0.0430839002267574,1,4149,441,12,4252,3137,1129,13,161.285714285714,8.06023029229407
2020-04-06,"Onondaga",64,335,689,4941,24,291.333333333333,83,28,335,275,141,20.1428571428571,4.37386155518386,0.0928882438316401,0.0678000404776361,0.0803080308030803,24,4452,909,23,4940,3697,1679,20.1428571428571,239.857142857143,8.39785586658726
2020-04-07,"Onondaga",12,347,126,5067,4,317.666666666667,85,29,347,282,130,18.5714285714286,4.03263831329009,0.0952380952380952,0.0684823366883758,0.0873893805309734,4,4753.33333333333,904,22,5066,3699,1642,18.5714285714286,234.571428571429,7.91717417783191
2020-04-08,"Onondaga",11,358,245,5312,3,346.666666666667,90,32,358,275,124,17.7142857142857,3.84651654498439,0.0448979591836735,0.067394578313253,0.0820754716981132,3,5106.66666666667,1060,25,5308,3678,1696,17.7142857142857,242.285714285714,7.31132075471698
2020-04-09,"Onondaga",11,369,148,5460,3,358,98,10,369,254,117,16.7142857142857,3.62937448196108,0.0743243243243243,0.0675824175824176,0.0655105973025048,3,5279.66666666667,519,11,5455,3382,1649,16.7142857142857,235.571428571429,7.0952092177077
2020-04-10,"Onondaga",11,380,116,5576,3,369,45,10,380,251,118,16.8571428571429,3.66039477667869,0.0948275862068965,0.0681492109038737,0.0648330058939096,3,5449.33333333333,509,10,5562,3146,1544,16.8571428571429,220.571428571429,7.64248704663212
2020-04-11,"Onondaga",17,397,169,5745,4,382,50,11,397,245,129,18.4285714285714,4.00161801857247,0.100591715976331,0.0691035683202785,0.0900692840646651,4,5593.66666666667,433,8,5713,2828,1582,18.4285714285714,226,8.15423514538559
2020-04-12,"Onondaga",19,416,142,5887,5,397.666666666667,58,13,415,236,145,20.7142857142857,4.49794273405433,0.133802816901408,0.0706641753015118,0.110070257611241,5,5736,427,8,5828,2764,1635,20.7142857142857,233.571428571429,8.86850152905199
2020-04-13,"Onondaga",15,431,120,6007,4,414.666666666667,62,13,429,237,96,13.7142857142857,2.97794829289114,0.125,0.0717496254369902,0.118329466357309,4,5879.66666666667,431,8,5893,2745,1066,13.7142857142857,152.285714285714,9.00562851782364
2020-04-14,"Onondaga",18,449,219,6226,4,432,69,13,447,232,102,14.5714285714286,3.16407006119684,0.0821917808219178,0.0721169290073884,0.108108108108108,4,6040,481,8,6097,2801,1159,14.5714285714286,165.571428571429,8.8006902502157
2020-04-15,"Onondaga",13,462,134,6360,3,447.333333333333,65,11,457,228,104,14.8571428571429,3.22611065063207,0.0970149253731343,0.0726415094339623,0.0972515856236787,3,6197.66666666667,473,8,6133,2744,1048,14.8571428571429,149.714285714286,9.9236641221374
2020-04-16,"Onondaga",21,483,181,6541,5,464.666666666667,67,12,475,231,114,16.2857142857143,3.53631359780823,0.116022099447514,0.0738419201956887,0.0973782771535581,5,6375.66666666667,534,9,6254,2730,1081,16.2857142857143,154.428571428571,10.5457909343201
2020-04-17,"Onondaga",9,492,152,6693,2,479,61,10,475,230,112,16,3.474273008373,0.0592105263157895,0.0735096369341103,0.0920770877944325,2,6531.33333333333,467,8,6273,2661,1117,16,159.571428571429,10.0268576544315
2020-04-18,"Onondaga",6,498,118,6811,1,491,49,8,469,230,101,14.4285714285714,3.13304976647922,0.0508474576271186,0.073117016590809,0.0798226164079823,1,6681.66666666667,451,7,6234,2648,1066,14.4285714285714,152.285714285714,9.47467166979362
2020-04-19,"Onondaga",11,509,113,6924,2,499.666666666667,47,5,457,238,93,13.2857142857143,2.88488740873829,0.0973451327433628,0.0735124205661467,0.0678851174934726,2,6809.33333333333,383,6,5809,2672,1037,13.2857142857143,148.142857142857,8.96817743490839
2020-04-20,"Onondaga",5,514,101,7025,1,507,31,4,454,179,83,11.8571428571429,2.57468446156213,0.0495049504950495,0.0731672597864769,0.0662650602409639,1,6920,332,5,5781,2084,1018,11.8571428571429,145.428571428571,8.1532416502947
2020-04-21,"Onondaga",12,526,152,7177,2,516.333333333333,34,6,461,179,77,11,2.38856269325644,0.0789473684210526,0.0732896753518183,0.0765027322404372,2,7042,366,5,5809,2110,951,11,135.857142857143,8.09674027339642
2020-04-22,"Onondaga",74,600,705,7882,14,546.666666666667,102,18,517,242,138,19.7142857142857,4.28080067103102,0.104964539007092,0.0761228114691703,0.0949895615866388,14,7361.33333333333,958,14,6248,2570,1522,19.7142857142857,217.428571428571,9.06701708278581
2020-04-23,"Onondaga",39,639,722,8604,6,588.333333333333,130,24,524,270,156,22.2857142857143,4.8391659759481,0.054016620498615,0.0742677824267782,0.0791640278657378,6,7887.66666666667,1579,22,6526,3144,2063,22.2857142857143,294.714285714286,7.56180319922443
2020-04-24,"Onondaga",25,664,530,9134,4,634.333333333333,150,26,535,284,172,24.5714285714286,5.33549069142996,0.0471698113207547,0.0726954236917013,0.0705160960654062,4,8540,1957,27,6704,3558,2441,24.5714285714286,348.714285714286,7.04629250307251
2020-04-25,"Onondaga",28,692,280,9414,4,665,166,15,540,295,194,27.7142857142857,6.01793717521752,0.1,0.0735075419587848,0.0600522193211488,4,9050.66666666667,1532,19,6497,3669,2603,27.7142857142857,371.857142857143,7.45293891663465
2020-04-26,"Onondaga",34,726,256,9670,5,694,126,14,546,310,217,31,6.73140395372268,0.1328125,0.0750775594622544,0.0816135084427767,5,9406,1066,12,6547,3783,2746,31,392.285714285714,7.90240349599417
2020-04-27,"Onondaga",16,742,268,9938,2,720,103,12,548,311,228,32.5714285714286,7.07262719561646,0.0597014925373134,0.074662910042262,0.0970149253731343,2,9674,804,9,6676,3931,2913,32.5714285714286,416.142857142857,7.826982492276
2020-04-28,"Onondaga",40,782,386,10324,5,750,118,13,565,333,256,36.5714285714286,7.94119544770971,0.103626943005181,0.0757458349476947,0.0989010989010989,5,9977.33333333333,910,10,6899,4098,3147,36.5714285714286,449.571428571429,8.13473149030823
2020-04-29,"Onondaga",50,832,343,10667,6,785.333333333333,140,15,598,370,232,33.1428571428571,7.19670837448692,0.145772594752187,0.0779975625761695,0.106318956870612,6,10309.6666666667,997,10,7051,4307,2785,33.1428571428571,397.857142857143,8.33034111310593
2020-04-30,"Onondaga",28,860,334,11001,3,824.666666666667,134,16,608,377,221,31.5714285714286,6.85548513259315,0.0838323353293413,0.0781747113898736,0.111006585136406,3,10664,1063,11,7190,4460,2397,31.5714285714286,342.428571428571,9.21985815602837
2020-05-01,"Onondaga",43,903,433,11434,5,865,161,15,641,411,239,34.1428571428571,7.41385043751024,0.0993071593533487,0.0789749868812314,0.109009009009009,5,11034,1110,11,7402,4741,2300,34.1428571428571,328.571428571429,10.3913043478261
2020-05-02,"Onondaga",49,952,593,12027,5,905,170,14,684,454,260,37.1428571428571,8.06527662658018,0.0826306913996627,0.0791552340567057,0.0882352941176471,5,11487.3333333333,1360,13,7864,5216,2613,37.1428571428571,373.285714285714,9.95024875621891
2020-05-03,"Onondaga",19,971,436,12463,2,942,139,13,700,462,245,35,7.59997220581593,0.0435779816513761,0.0779106154216481,0.0759233926128591,2,11974.6666666667,1462,13,8211,5539,2793,35,399,8.7719298245614
2020-05-04,"Onondaga",31,1002,176,12639,3,975,142,11,667,488,260,37.1428571428571,8.06527662658018,0.176136363636364,0.0792784239259435,0.0821576763485477,3,12376.3333333333,1205,11,7698,5614,2701,37.1428571428571,385.857142857143,9.62606442058497
2020-05-05,"Onondaga",54,1056,731,13370,5,1009.66666666667,153,11,709,530,274,39.1428571428571,8.4995607526268,0.0738714090287278,0.0789827973074046,0.0774385703648548,5,12824,1343,11,8303,6193,3046,39.1428571428571,435.142857142857,8.99540380827314
2020-05-06,"Onondaga",59,1115,534,13904,6,1057.66666666667,163,15,757,515,283,40.4285714285714,8.77874340508534,0.110486891385768,0.080192750287687,0.0999306037473976,6,13304.3333333333,1441,12,8592,6022,3237,40.4285714285714,462.428571428571,8.74266295953043
2020-05-07,"Onondaga",54,1169,407,14311,5,1113.33333333333,198,17,800,530,309,44.1428571428571,9.58527106774336,0.132678132678133,0.0816854168122423,0.0998803827751196,5,13861.6666666667,1672,13,8851,5707,3310,44.1428571428571,472.857142857143,9.33534743202417
2020-05-08,"Onondaga",49,1218,464,14775,4,1167.33333333333,216,15,838,554,315,45,9.77139283604906,0.105603448275862,0.0824365482233503,0.115302491103203,4,14330,1405,11,9199,5641,3341,45,477.285714285714,9.42831487578569
2020-05-09,"Onondaga",47,1265,507,15282,4,1217.33333333333,209,13,868,573,313,44.7142857142857,9.70935224661383,0.0927021696252465,0.0827771234131658,0.108853410740203,4,14789.3333333333,1378,10,9537,5868,3255,44.7142857142857,465,9.61597542242703
2020-05-10,"Onondaga",22,1287,240,15522,2,1256.66666666667,172,10,871,561,316,45.1428571428571,9.80241313076667,0.0916666666666667,0.0829145728643216,0.097440132122213,2,15193,1211,8,9635,5852,3059,45.1428571428571,437,10.330173259235
2020-05-11,"Onondaga",21,1308,329,15851,2,1286.66666666667,139,7,877,566,306,43.7142857142857,9.49221018359051,0.0638297872340425,0.082518453094442,0.0836431226765799,2,15551.6666666667,1076,7,9844,5913,3212,43.7142857142857,458.857142857143,9.52677459526775
2020-05-12,"Onondaga",87,1395,1066,16917,7,1330,177,10,946,613,339,48.4285714285714,10.5158799092718,0.0816135084427767,0.0824614293314418,0.0795107033639144,7,16096.6666666667,1635,11,10691,6593,3547,48.4285714285714,506.714285714286,9.55737242740344
2020-05-13,"Onondaga",28,1423,683,17600,2,1375.33333333333,158,11,961,591,308,44,9.55425077302574,0.04099560761347,0.0808522727272727,0.0654475457170356,2,16789.3333333333,2078,13,11240,6933,3696,44,528,8.33333333333333
2020-05-14,"Onondaga",17,1440,385,17985,1,1419.33333333333,153,10,957,580,271,38.7142857142857,8.40649986847395,0.0441558441558442,0.0800667222685571,0.0618556701030928,1,17500.6666666667,2134,13,11444,6984,3674,38.7142857142857,524.857142857143,7.37615677735438
2020-05-15,"Onondaga",29,1469,1088,19073,2,1444,161,5,977,566,251,35.8571428571429,7.78609397412163,0.0266544117647059,0.0770198710218634,0.0343228200371058,2,18219.3333333333,2156,13,12380,7639,4298,35.8571428571429,614,5.83992554676594
2020-05-16,"Onondaga",32,1501,648,19721,2,1470,106,5,1003,549,236,33.7142857142857,7.32078955335739,0.0493827160493827,0.0761117590385883,0.0367751060820368,2,18926.3333333333,2121,12,12910,7694,4439,33.7142857142857,634.142857142857,5.31651272809191
2020-05-17,"Onondaga",19,1520,483,20204,1,1496.66666666667,97,6,1011,549,233,33.2857142857143,7.22772866920454,0.0393374741200828,0.0752326272025342,0.0360522757999099,1,19666,2219,12,13280,7741,4682,33.2857142857143,668.857142857143,4.97650576676634
2020-05-18,"Onondaga",145,1665,1578,21782,10,1562,225,13,1151,663,357,51,11.0742452141889,0.0918884664131812,0.0764392617757782,0.0723514211886305,10,20569,2709,14,14757,9143,5931,51,847.285714285714,6.0192210419828
2020-05-19,"Onondaga",53,1718,1844,23626,3,1634.33333333333,249,14,1192,662,323,46.1428571428571,10.01955519379,0.0287418655097614,0.0727164987725387,0.0555697823303457,3,21870.6666666667,3905,20,16449,10256,6709,46.1428571428571,958.428571428571,4.81442837978834
2020-05-20,"Onondaga",53,1771,1137,24763,3,1718,270,17,1171,656,348,49.7142857142857,10.7950625617304,0.0466138962181179,0.071517990550418,0.0550559333187102,3,23390.3333333333,4559,23,16881,10859,7163,49.7142857142857,1023.28571428571,4.8582995951417
2020-05-21,"Onondaga",57,1828,1344,26107,3,1772.33333333333,308,10,1189,659,388,55.4285714285714,12.035874350435,0.0424107142857143,0.0700195349906155,0.0376878612716763,3,24832,4325,20,17503,11796,8122,55.4285714285714,1160.28571428571,4.77714848559468
2020-05-22,"Onondaga",76,1904,2502,28609,4,1834.33333333333,239,11,1240,686,435,62.1428571428571,13.493828202163,0.0303756994404476,0.0665524834842183,0.0373269114990969,4,26493,4983,21,19475,13834,9536,62.1428571428571,1362.28571428571,4.5616610738255
2020-05-23,"Onondaga",49,1953,1352,29961,3,1895,235,10,1261,688,452,64.5714285714286,14.0211732123625,0.0362426035502959,0.0651847401622109,0.0350134667179684,3,28225.6666666667,5198,21,20547,14679,10240,64.5714285714286,1462.85714285714,4.4140625
2020-05-24,"Onondaga",28,1981,1175,31136,1,1946,210,8,1255,694,461,65.8571428571429,14.300355864821,0.0238297872340426,0.0636241007194245,0.0304235434480016,1,29902,5029,19,21466,15614,10932,65.8571428571429,1561.71428571429,4.2169776802049
2020-05-25,"Onondaga",31,2012,1129,32265,2,1982,184,6,1270,704,347,49.5714285714286,10.7640422670128,0.0274579273693534,0.062358592902526,0.0295404814004376,2,31120.6666666667,3656,13,22327,16414,10483,49.5714285714286,1497.57142857143,3.31012114852618
2020-05-26,"Onondaga",21,2033,676,32941,1,2008.66666666667,129,4,1251,638,315,45,9.77139283604906,0.0310650887573964,0.0617164020521539,0.0268456375838926,1,32114,2980,10,22617,16024,9315,45,1330.71428571429,3.38164251207729
2020-05-27,"Onondaga",21,2054,817,33758,1,2033,101,4,1222,631,283,40.4285714285714,8.77874340508534,0.025703794369645,0.0608448367794301,0.0278413424866514,1,32988,2622,8,23091,16158,8995,40.4285714285714,1285,3.14619232907171
2020-05-28,"Onondaga",38,2092,1731,35489,2,2059.66666666667,111,4,1232,652,264,37.7142857142857,8.18935780545064,0.0219526285384171,0.0589478429936037,0.0248138957816377,2,34062.6666666667,3224,10,24488,17504,9382,37.7142857142857,1340.28571428571,2.8138989554466
2020-05-29,"Onondaga",41,2133,2101,37590,2,2093,121,5,1230,664,229,32.7142857142857,7.10364749033408,0.0195145168967158,0.0567438148443735,0.0215100021510002,2,35612.3333333333,4649,14,26156,18517,8981,32.7142857142857,1283,2.54982741342835
2020-05-30,"Onondaga",37,2170,1829,39419,2,2131.66666666667,137,6,1218,669,217,31,6.73140395372268,0.0202296336796063,0.0550495953727898,0.0204910793146087,2,37499.3333333333,5661,17,27392,19698,9458,31,1351.14285714286,2.29435398604356
2020-05-31,"Onondaga",27,2197,1074,40493,1,2166.66666666667,143,5,1226,677,216,30.8571428571429,6.70038365900507,0.0251396648044693,0.0542562912108266,0.0209832134292566,1,39167.3333333333,5004,14,28030,20289,9357,30.8571428571429,1336.71428571429,2.30843218980442
2020-06-01,"Onondaga",31,2228,1035,41528,1,2198.33333333333,136,4,1226,563,216,30.8571428571429,6.70038365900507,0.029951690821256,0.0536505490271624,0.0241239207719655,1,40480,3938,10,28889,19746,9263,30.8571428571429,1323.28571428571,2.33185792939652
2020-06-02,"Onondaga",28,2256,1522,43050,1,2227,123,4,1200,538,223,31.8571428571429,6.91752572202838,0.0183968462549277,0.052404181184669,0.0236849352795373,1,41690.3333333333,3631,9,29680,19424,10109,31.8571428571429,1444.14285714286,2.20595508952419
2020-06-03,"Onondaga",39,2295,2189,45239,2,2259.66666666667,125,4,1180,524,241,34.4285714285714,7.47589102694547,0.0178163544997716,0.0507305643360817,0.0206489675516224,2,43272.3333333333,4746,12,31335,20476,11481,34.4285714285714,1640.14285714286,2.0991202856894
2020-06-04,"Onondaga",34,2329,1601,46840,1,2293.33333333333,132,5,1160,501,237,33.8571428571429,7.351809848075,0.0212367270455965,0.0497224594363792,0.0190135542168675,1,45043,5312,13,32529,20733,11351,33.8571428571429,1621.57142857143,2.08792176900714
2020-06-05,"Onondaga",46,2375,2186,49026,2,2333,147,5,1157,471,242,34.5714285714286,7.50691132166309,0.0210430009149131,0.0484436829437441,0.0199129852744311,2,47035,5976,14,34251,20417,11436,34.5714285714286,1633.71428571429,2.11612451906261
2020-06-06,"Onondaga",17,2392,1345,50371,1,2365.33333333333,136,4,1127,439,222,31.7142857142857,6.88650542731076,0.012639405204461,0.0474876416985964,0.0189010132501949,1,48745.6666666667,5132,11,35089,20410,10952,31.7142857142857,1564.57142857143,2.02702702702703
2020-06-07,"Onondaga",16,2408,2040,52411,1,2391.66666666667,113,3,1121,427,211,30.1428571428571,6.54528218541699,0.00784313725490196,0.0459445536242392,0.014180577993179,1,50602.6666666667,5571,12,36889,21275,11918,30.1428571428571,1702.57142857143,1.77043128041618
2020-06-08,"Onondaga",19,2427,1004,53415,1,2409,98,2,1119,415,199,28.4285714285714,6.1730386488056,0.0189243027888446,0.0454366750912665,0.0118478013214855,1,52065.6666666667,4389,9,37564,21150,11887,28.4285714285714,1698.14285714286,1.67409775384874
